title	plot	Action	Adult	Adventure	Animation	Biography	Comedy	Crime	Documentary	Drama	Family	Fantasy	Game-Show	History	Horror	Music	Musical	Mystery	News	Reality-TV	Romance	Sci-Fi	Short	Sport	Talk-Show	Thriller	War	Western	plot_lang
"""Transformers Prime"" (2010) {Legacy (#2.20)}"	" Transformers Prime deepens the epic mythology of both the AUTOBOTS and DECEPTICONS, while starting fresh for a new generation of viewers and future fans. OPTIMUS PRIME, BUMBLEBEE, ARCEE, RATCHET, BULKHEAD, and many others are back to ""roll out"" against MEGATRON's latest attempt to conquer Earth. And MEGATRON proves to be more powerful than ever, having acquired a rare element that allows him mastery over life itself. 'Team Prime' may be few against the DECEPTICON hordes, but they find increased strength via bonds forged with three human teenagers. Make no mistake, TRANSFORMERS PRIME WILL deliver heavy metal action, and nail-biting suspense -- but it also promises to take the human drama to levels as yet unseen by the franchise."	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	en
"""Transformers"" (1984) {Trans-Europe Express (#2.43)}"	 The Autobots are racing in the Europa 2000 in order to protect American racer Auggie Cahnay and his technologically advanced car. Meanwhile, the Decepticons search Turkey in order to find the Pearl of Bahoudin. Waiting near the finish line, Megatron dispatches the Stunticons to interfere with the race. The Stunticons manage to steal Auggie's car while Megatron unearths the Pearl. He wants to use the metal from Cahnay' car to contain the Pearl. The Autobots take the Pearl and unleash its power. Ultimately, Bumblebee destroys the pearl before it can destroy the Earth.	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	en
"""Transformers: Rescue Bots"" (2011) {The Reign of Morocco (#1.13)}"	 Transformers Rescue Bots follows the adventures of four young Transformers and their human counterparts- a family of emergency responders. HEATWAVE, CHASE, BLADES and BOULDER are tasked by Optimus Prime to study the ways of humanity and protect manking on the island of Griffin Rock, a highly advanced hub of technology where anything can happen. Whether it be rampaging Dinobots, volcanoes accidentally brought to life, or floating lobsters, the Rescue Bots will never hesitate to ROLL TO THE RESCUE!	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	en
"""Trapper John, M.D."" (1979) {Double Bubble (#6.10)}"	 A young boy is brought to the hospital, needing a transplant from a close relative. They discover that his father is a reclusive millionaire. J.T. calls his office and is taken to his home where he tries to implore the man to help his son.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Trauma: Life in the E.R."" (1997) {Never Say Never (#7.5)}"	 University of Oklahoma Medical Center, Oklahoma City: An 18-year-old girl is injured when she is thrown from a horse; A woman broke her wrist in a fall; A motorcyclist suffers a traumatic amputation when he loses control and is thrown from his bike; A 57-year-old woman is injured when a semi hits her vehicle; A tractor overturns on a farmer when he hits a ditch while backing up;	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	en
"""Travel the Road"" (2003) {The Quest: Road to Tibet - Part 1 (#2.4)}"	 The journey continues as missionaries Tim Scott and Will Decker return home to America. We now find them struggling to adjust to life in Los Angeles where everything seems so foreign. After surviving a near fatal car accident these two daring missionaries say a painful goodbye to those they love and once again journey into the unknown. Armed only with a backpack, a change of clothes and their Bibles, Tim and Will depart for the most dangerous and remote lands on the planet. From the prehistoric jungles of Borneo to the snow covered mountains of Tibet and through the war-zones of Afghanistan the guys encounter Taliban gunfights, Siberian blizzards, bandits and sacrificial burials as they risk their lives to preach the gospel.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	en
"""Treasures of Ancient Greece"" (2015) {The Long Shadow (#1.3)}"	 As the Romans greatly admired Greek art, they allowed their empire to be culturally 'hellenized' just as they conquered the known world. Elements would be retained as Christianity adopted Roman traditions. The rest would be rediscovered during the Renaissance and a few masterpieces such as the Laakoon group and a bathing Aphodoite would gain extreme influence as perfect examples. Artists like Michelangelo were proud to follow in the footsteps of Praxiteles and other Greek masters, while even the prudish Catholic church overcame taboos like nudity, notably in mythological and Biblical scenes.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Treehouse Masters"" (2013) {Meditating Maple (#4.3)}"	 Pete finds the perfect treehouse spot in West Seattle for a couple seeking a meditation space - 20 ft up in a twisting pair of maples. The NTS team channels their chakras, creating a healing space fit for both humans AND four-legged friends alike.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	en
"""Treme"" (2010) {Don't You Leave Me Here (#3.8)}"	 Desautel's on the Avenue opens softly. Sonny pawns instruments to buy jewelry. LaDonna Batiste-Williams gets threats from a stranger and support from Albert Lambreaux. Sofia Bernette gets evicted for her own protection. Terry Colson finds a case collapsing and his popularity declining. Desiree confronts Robinette.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Trial & Retribution"" (1997) {Siren: Part 1 (#12.1)}"	 Gunmen in a car force an ambulance off the road, killing a paramedic. The ambulance overturns and the gangsters shoot and kill patient Sebastian Cole. It becomes clear that Cole and his friend Ross were working as drug smugglers but D.C.I. McGill is annoyed when Mike and Roisin crash in to interview Ross as McGill had had him under surveillance. Cole's girlfriend, Imogen, is an 'It' girl frequently seen in the pages of tabloids. She is distraught at the death and her mother tells the police that she was innocent of all knowledge of the drug running. The team are not so sure but need proof.	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	en
"""Tricky TV"" (2005) {(#1.4)}"	 Stephen's special guests, The Cheeky Girls, help him perform a trick with playing cards - by sitting on them. Plus Stephen shows how to turn a handkerchief turns into an egg with a touch of magic. Also, The Cheeky Girls help out with an interesting twist on a classic stage illusion when Stephen saws both girls in half and switches their lower halves.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Trisha's Southern Kitchen"" (2012) {Day Trip to Memphis (#7.2)}"	 A trip to Memphis, to visit Graceland and other Elvis haunts, inspires Trisha to cook a banana-pancake sandwich filled with a spread made of peanut butter and maple syrup. Other recipes include: tamale-style pulled pork; and an indulgent vanilla milkshake.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	en
"""Tropic of Cancer"" (2010)"	 Simon Reeve makes another trip around the world, like in Tropic of Capricorn, but now in the Northern hemisphere, along the Tropic of Cancer. Simon thus visits Mexico, the Caribean, Northern Africa, Arabia, India, Bangla Desh, Burma, Laos, Vietnam, Taiwan and Hawai. Local conditions, people, wildlife, history, culture, politics, ecology prove quite varied.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Trucks!"" (1999) {Second Chance Silverado Part 3: Color Match Painting (#2009.4)}"	 With our Silverado the right shape, itâEUR(TM)s time to make it the right color again. WeâEUR(TM)ll show you how to paint only the parts you need to and how to blend the color for a seamless and invisible repair so no one can tell whatâEUR(TM)s new from whatâEUR(TM)s original.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""True Blood"" (2008) {Nothing But the Blood (#2.1)}"	 Detective Andy and the Merlotte's waitresses find the body of Miss Jeanette without her heart in a parked car. Lafayette is still missing; actually he is chained in the basement of a house with two other guys. Sookie visits Bill and meets Jessica; Bill explains that he is teaching the young woman to be a vampire, but the jealous Sookie questions why he had not told her before. Sam recalls his past with Maryann when he was a seventeen year-old teenager. Tara flirts with Egg, who also lives in Maryann's manor. Jason joins the church Fellowship of the Sun and schedules a seminar with the followers. Detective Andy and the Merlotte's waitresses find the body of Miss Jeanette without her heart in a parked car. Lafayette is still missing; actually he is chained in the basement of a house with two other guys. Sookie visits Bill and meets Jessica; Bill explains that he is teaching the young woman to be a vampire but the jealous Sookie question why he had not told him before. Sam recalls his past with Maryann when he was a seventeen year-old teenager. Tara flirts with Eggs, who also lives in Maryann's manor. Jason joins the church Fellowship of the Sun and schedules a seminar with the followers.	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	en
"""True Crime with Aphrodite Jones"" (2010) {West Memphis Three (#2.6)}"	 When the dead bodies of three young boys turn up in a ditch, the town of West Memphis is turned upside down. Law enforcement arrests and tries three teenage boys, despite the fact that no solid evidence ties the teenagers to this horrific crime.	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	en
"""True Life"" (1998) {I'm Deaf}"	 Sixteen year old Chris, who was born deaf, has made the decision to get a cochlear implant. If successful, it will allow him to hear for the first time. Amanda, who was also born deaf, discovered how to dance by the vibrations of music. Now she has the opportunity to compete for a spot on an NFL dance team, but is afraid that her deafness will keep her from making the cut.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	en
"""True Talent"" (2011)"	 Three celebrity artists travel the country to discover incredible raw musical talents. These lucky few are then tutored and refined to be the best they can be. They then face the ultimate challenge: performing alone on stage. Three separate audiences, representing three different age groups, get to vote, but they cannot see the contestants. When more than half of any age group signals that they like what they hear, the audience pod rotates and the singer is revealed. The catch is - all 3 audiences must approve if the singer is to progress in the competition. True Talent is all that matters, and it is rewarded with a major cash prize. Music talent show where three celebrity artists travel the country to discover incredible raw musical talents. These lucky few are then tutored and refined to be the best they can be. They then face the ultimate challenge: performing alone on stage. Three separate audiences, representing three different generations, get to vote, without seeing the contestants. If more than half of any age group signals that they like what they hear, the audience pod rotates and the singer is revealed. The catch is - all three generations must approve if the singer is to progress in the competition. True Talent is all that matters, and it is rewarded with a major cash prize.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	en
"""Truth and Power"" (2016) {Activists or Terrorists? (#1.5)}"	 A journalist and a punk-rock academic who are passionate about animal rights become government targets for their efforts to expose controversial treatment of animals. Undeterred, they use freedom of information laws to uncover a troubling link between the U.S. government and big agriculture that has silenced animal rights activists.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	en
"""Tsukuyomi: Moon Phase"" (2004) {Onii-sama, sorette doko no chihô no temari uta? (#1.21)}"	 Having drunk Kouhei's blood turns the tables on the fighting as Arte, now self-actualized, follows her own motivations against the instructions of the Master. This action produces a new ability in Kouhei and inspires Hazuki to take on the Master's agents at full power. To compensate for the impending loss, Jeda takes a hostage and turns one other into one of his puppets.	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	en
"""Tumble Leaf"" (2013) {Icy Igloo/The Big Dig (#1.8)}"	" ICY IGLOO: Fig and Maple use a slippery block of ice that Fig's found as the inspiration for the igloo that Fig has always wanted to build. With the help of a playful Ice Skipper, they slip and slide their way through the construction of a special ""Figloo"" at Glacier Grove. THE BIG DIG: Fig and Hedge set out to build something on the beach with a shovel that Fig's found. When a little cloud threatens to rain on their parade, Fig and Hedge decide to cheer the sad little cloud by building a tall cloud tower made of sand."	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Turbocharged Thunderbirds"" (1994)"	 Tripp and Roxette find themselves on Hacker Command, a space station orbiting Thunderworld. Their job is to monitor the world and report to International Rescue when danger arises, usually from a scheme from The Atrocimator and his assistant The Hood.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	en
"""Tutenstein"" (2003) {I Did It My Way (#1.4)}"	 Tut doesn't like the modern world. He finds it very uncomfortable. So Tut changes modern world back into ancient Egypt. As usual, nothing goes as planned and everything gets out of control. Tut finds out that this Egypt doesn't work for him, either.	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Twice in a Lifetime"" (1999) {School's Out (#1.8)}"	 Spinster Eloise Hawke taught History at Charlottesville High School for over twenty years. She was uncompromising in her attitude - she admits that she may have been cruel but fair - and universally despised by her students and colleagues. For her entire life, she lived with her critical father, Dr. Eldridge Hawke - himself a History professor - who didn't allow her to see Gary Ray, her one true love when she was younger. She had no idea that Gary had tried to contact her as her father tore up his letters before she could see them. She credits this lack of love on her hard nature. Othniel sends her back to the beginning of her teaching career at Charlottesville High, when Eric Lee was her student, Eric who in this current lifetime grew up to become a homeless man due in part to the harshness of her teaching methods. He begged for assistance in her class so that he could continue with his true passion of playing on the football team, which she denied. She is sent back as Eileen Kotter, the Board of Education's Accreditation Supervisor - a teacher's evaluator - her first person to evaluate is Eloise Hawke. But all Eileen Kotter has on her mind is getting back at her father for denying her younger self the one love of her life. In her plan, she learns something about why he acted the way he did toward her. But in enacting her plan, Miss Kotter will have to help Eric without the assistance of Miss Hawke.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Twisted Mines"" (2015)"	 Detroit Hip Hop dancer, Omari finds himself struggling with relationships among: his high maintenance girlfriend, his step-mother, and other associates. With Omari being on house arrest from a previous encounter with the local police, He battles the consequences that were delegated by the judge. The trouble of being on house arrest and incessantly making an effort to get back on the right path in life is a responsibility easier said than done. .	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Two Guys, a Girl and a Pizza Place"" (1998) {Au Revoir Pizza Place (#3.2)}"	 Pete returns from Paris with a French girlfriend, Colette. However, she doesn't speak English and Pete doesn't speak French and, when he finally gets a translator, Pete finds out that she is racist. Berg employs a new boy in the pizza place called Germ and Berg is having trouble with the generation gap. When Germ organises a naked band to play at the pizza place Berg decides that he has had enough of the place. Sharon final commits 100% to Johnny and proposes to him - the wedding is on.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	en
"""Two Marriages"" (1983)"	 This series follows two families, the Daleys and the Armstrongs, who are neighbors. The Daleys are a blended family, Ann is a construction engineer who has a son Scott from a previous marriage, who's a little rebellious, Jim, who works at his family's dairy farm has an adopted Vietnamese daughter, and they have a son Willie. The Armstrongs consists of Art who is a doctor, his wife Nancy, who wishes she can have a career like Ann, and their children, Eric and Shelby who has a crush on Scott.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Two Pints of Lager and a Packet of Crisps"" (2001) {Purgatory (#4.5)}"	 Rather than go to the graduation ball Louise throws her own party with Janet, taking charge of the guest list. She invites Jonny and Kate,feeling that Jonny has become a nicer person since going out with her though everywhere everybody looks Jonny and Kate seem to be at it and the party is no exception, Kate going out of her way to spite Janet by sleeping with Jonny in her bed. Gaz feels guilty about two-timing Donna and ends up back with her,having written her essay for her.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Two and a Half Men"" (2003) {Aunt Myra Doesn't Pee a Lot (#4.20)}"	 Alan's dream of freedom is about to come true now his ex Judith is getting remarried to Dr. Herb Melnick. He worries that Charlie, who is having sex with Herb's sister, Myra, will somehow ruin it for him again. Getting Jake prepared for the ceremony is just a dirty routine problem. Charlie stands in for the sick relative who was to walk bridesmaid Myra to the altar, just to infuriate Judith. He's after some fun but gets a bitter aftertaste.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	en
"""Two and a Half Men"" (2003) {Is There a Mrs. Waffles? (#5.8)}"	 Alan and Jake hardly take note of Charlie's success on TV as singing children idol 'Charlie Waffles', but a flow of fat checks awakes fraternal envy. Yet when manager Bob 'Artie' Pliskin waves the contract to make Charlie do the one thing he fears in public, performing live, Alan supports him, only to become jealous again seeing even a drunk Charlie's partially scatological repertoire scores with his adoring audience.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	en
"""Two and a Half Men"" (2003) {Slowly and in a Circular Fashion (#9.13)}"	 Walden wants to steer his company into new investments, but is blocked within the board by his vindictive ex Bridget and his own mother Robin, whom she bribed with doubled primate research funds. Walden's British lover Zoey however finds a way out in the company bylaws: he founder can name an additional board member and cast the deciding vote. Looking for a spineless pawn, Walden chooses Alan, who is delighted with the $50,000 annual fee and board room treats. Bridget and Robin try to bribe Alan with a Porsche and intimate attention.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	en
"""Ty the Pie Guy"" (2015) {Lunch Box Blues (#1.14)}"	 Dan Povenmire (Disney's Phineas and Ferb) stars as Harry Huckleberry in this special Ty the Pie Guy episode! Harry needs advice on packing a good lunch for his kids. With these tips from Ty, you can get a head start on making the best lunches ever!	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""U.S. Marshal"" (1958) {Good Indian (#1.29)}"	 Apache and Pima Indian families accuse each other of rustling cattle from their respective ranches. The situation is exacerbated when a boy and girl from different tribes fall in love with each other. Marshal Morgan must find the culprits before an all-out range war breaks out with the two lovers caught in the crossfire.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	en
"""UFC Ultimate Insider"" (2012) {Cejudo/Pettis/Esparza/Velasquez (#4.407)}"	" Olympic gold medalist Henry Cejudo's remarkable rise to Octagon contention; the lights burn bright in Milwaukee for Lightweight champion Anthony ""Showtime"" Pettis; inaugural UFC Women's Strawweight champ Carla Esparza in studio; Heavyweight champ Cain Velasquez watches his teammate Daniel Cormier collide with Jon Jones in Full Blast."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	en
"""UFC Ultimate Insider"" (2012) {On the Brink: Pettis vs Melendez (#4.406)}"	 Anthony Pettis and Gilbert Melendez offer unfiltered access to their lightweight championship blockbuster at UFC 181; Ben Saunders' historic Omoplata submission analyzed in Gracie Breakdown; former welterweight champion Johny Hendricks unlocks his warrior code.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	en
"""UFC: Road to the Octagon"" (2012) {Johnson vs Benavidez 2 (Road 9) (#1.9)}"	 Before the Ultimate Fighting Championship arrives in Sacramento, California for anaction packed event on December 14th, witness the lives and training camps of six of the world's most electrifying athletes in UFC's Road to the Octagon: Johnson vs Benavidez 2. UFC Flyweight champion, Demetrious Johnson fights to bolster his spot as his division's greatest mixed martial artist by defeating perennial contender Joseph Benavidez in a rematch of their 2012 inaugural flyweight title bout.Step inside their homes and training camps as the two prepare to settle their heated rivalry. In the co-main event, California's resident superstar Urijah Faber faces rising star Michael McDonald. Faber looks to cement his storied career with another run at a UFC title shot but he faces a formidable foe in McDonald, who represents a new breed of up-and-coming fighter. Observe the family support and internal drive that has brought each to the UFC's biggest stage on the threshold of a bantamweight title shot. In another highly anticipated matchup with potential itle implications, knockout artist Matt Brown and former interim champion Carlos Condit square off in amatch up of dangerous welterweight contenders. Brown's resolve during tough times has translated to a gritty fighting style and impressive win streak while Carlos Condit seeks another shot at UFC gold while balancing family and fierce training. Before they descend upon Sacramento and these career defining moments, learn how life's triumphs and struggles have shaped and prepared these extraordinary fighters in their Road to the Octagon.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	en
"""UFO"" (1970) {Ordeal (#1.19)}"	 Following a wild night out with a girl called Sylvia, Foster is receiving a refreshing sauna bath at the SHADO health farm. Drifting into semi-consciousness, he comes to to find he has been abducted by an alien and is on a UFO, which is shot down onto the Moon's surface. He survives but has to be extremely careful how he removes the helmet he is wearing. Clumsy removal would kill him because of the breathing liquid it contains. However, as he drifts in and out of consciousness, it appears that he never left the sauna.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	en
"""URBO: The Adventures of Pax Afrika"" (2006) {Human Racers (#2.20)}"	 When Malice decides he's going to turn the annual iKaponopolis race into an advertising smorgasbord, the citizens rebel and start their own underground race. Unlikely adversaries team up to claim the title of race champion, and Pax learns an important lesson when he smugly refuses to practice and loses out to the better-prepared Ric and Keitu.	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""US Tzu Chi 360"" (2009) {BOMLA: One of a Kind (#3.98)}"	 We go back to the Barack Male Leadership Academy in Dallas, TX, this time, to learn more about the man who had the idea of redefining education for the youth in one of Dallas' poorest areas. Not only he is a role model for his students, for many of them, he is a father figure and they follow his example.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	en
"""US Tzu Chi 360"" (2009) {San Francisco: Happy Family, Part I (#4.114)}"	 Tzu Chi in San Francisco entered Hunter's Point and decided to help educate the children of Malcolm X only 3 years ago. However, they never stopped there. Roxanne Buchwitz and other Tzu Chi Volunteers realized that the children faced many difficulties that could not be solved through the limited time they had together in school. Against all odds, the Volunteers decided to go into the heart of this dangerous neighborhood and do home visits. This was the beginning of Happy Family. They saw many unspeakable living conditions. Some of the kids have never slept on a bed in their whole life! This pushed the Volunteers to do furniture delivery and turn their house into a home. Now Tzu Chi Volunteers are able to help the children grow in school as well as with the Family. It's a Happy Campus and a Happy Family.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	en
"""Ubiistvo Kennedy: 13-aya versiya"" (2003)"	 For more than 40 years, the death of a beloved American president still puzzles and intrigues hundreds of researchers around the world. There is still no single completely believable explanation of how and why Kennedy was killed. The official versions is doubtful to say the least... This film tells about different versions presented by American researchers and includes an interview with an inmate of an American prison who is serving a life sentence. This inmate claims that he was the one who shot the President.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Udaari"" (2016) {Meera Struggles While Imtiaz Makes His Move (#1.9)}"	 Arsh and Haris patronise Meeran about her singing, whereas Milli supports her. Sheedan tries to correct daily chores by applying her traditional methods. Zebo plays in the rain. Imtiaz tells her to get into the room as Sajida was not home. He rapes her and threatens her to keep her mouth shut or he would kill Sajida. Meeran is depressed as she found herself not capable for the band. She is consoled by Milli. When Sajida arrives home, she finds Zebo sick. Arsh yells at Meeran for singing wrong and discourages her which hurts Meeran. Arsh apologises to Meeran when he finds her crying and encourages her that she has a hidden talent.	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Ugly Betty"" (2006) {The Lyin', the Watch and the Wardrobe (#1.5)}"	 It's Halloween and Betty is in for a series of frightful experiences, ranging from showing up dressed for the Mode costume contest . . . only to learn there isn't one, to dealing with her growing attraction to Henry, while a jealous Walter fumes -- and, worst of all, tracking down a watch Daniel left at one of his many girlfriends' apartments (he just can't remember which one). Meanwhile, Daniel pays a visit to his mom in rehab, and Wilhelmina is horrified to learn that she can't fit into a designer gown	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	en
"""Ultimate Restorations"" (2014) {The Schooner Coronet: Racing Into History}"	 The show follows the restoration of a second yacht, this time a racing schooner named the Coronet. It is the last of its kind. Built in 1885, she won transatlantic races, was one of the first US registered yachts to sail around cape horn, and has circumnavigated the earth. After barely surviving, she is now being rebuilt and restored to once again sail the ocean.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Ultimate Rush"" (2011) {Wakeboard (#1.20)}"	 Two of the greatest wakeboarders, Adam Errington and Parks Bonifay take a road trip together, showcasing and filming their wakeboarding skills in some of the most spectacular locales in America. First to Washington's Radar Lake - a wakeboarding Mecca, then to Lake Powell with pro wakeboarder, Danny Harf. They create astonishing moments on the most beautiful bodies of water in America as new settings raise athletes to greater heights.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	en
"""Ultimate Survival Alaska"" (2013) {Rogue Warrior (#3.6)}"	 In leg six, the teams are inserted into the heart of Alaskan gold country. Slashing through a thorny gantlet of devil's club, they charge for the insertion flag. Then the teams begin leg seven on remote tundra in the shadow of Mount McKinley. The area is known for being some of the most brutal, inhospitable terrain in Alaska.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	en
"""Ulysse 31"" (1981) {The Seat of Forgetfulness (#1.11)}"	 When the Odyssey is passed by one of the remote controlled Trident Transport vessels Ulysses decides to follow it. The Odyssey follows the pilot-less ship all the way to the home of the gods, Olympus itself. Zeus orders Ulysses and the children to leave immediately but Ulysses refuses to listen. The group find themselves upon a deadly game board but with Nono's help they manage to escape. They discover what has happened to all those who have entered Olympus before them, a workforce of eternal slaves forced to operate the vast looms of the gods weaving the threads of life for the Three Fates. An immortal army of the dead attacks Ulysses and he becomes separated from the children. The gods then offer him a choice between two seats - one will allow him to return home the other will return the children to him.	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	en
"""Un-Natural Selection"" (2011)"	" ""Un-Natural Selection"" follows Joe and Sarah, two recently single 30/40 something's as they stumble through the confusing & intimidating world of internet dating. They seek advice from their small circle of friends on how to present themselves online, rules about coffee dates, sexting, strategic touching, etc. Each character has a very different take on how to pursue the opposite sex. But Joe & Sarah must ultimately find a way to be true to themselves while going outside their comfort zones to find that special someone."	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Uncle Grandpa"" (2010) {Uncle Grandpa at the Movies (#2.16)}"	 Uncle Grandpa and Pizza Steve annoy Mr.Gus during an afternoon at the movies.	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Undead Noise"" (2012)"	 A young, aspiring reporter named Amanda Dyar begins her own Internet radio program to help her achieve her lifelong dream of getting the perfect interview. Amanda creates Undead Noise, a news show featuring interviews with celebrities from horror films and the video game industries, became an instant success. Undead Noise seemed like the perfect outlet to help her reach her goal and let off some on-air steam as Mistress Barbie, as she is known on the show. However, Amanda will find out that reaching her dream may be more difficult than she previously imagined. Contacting and booking guests are just the beginning of problems keeping her from reaching her dream, and they may cut her dream short before she even gets a real chance at it. Undead Noise follows the life of one aspiring reporter looking for the perfect interview as told through her Internet radio program also called Undead Noise. As she soon finds out, her dream may be harder to achieve than she first anticipated as she experiences many problems along the way including technical difficulties, late guests on a live show, and her quirky co-host. Of course, her problems are not limited to what actually happens on the show, and sometimes it becomes a struggle just for her to show up to her own show on time. Mistress Barbie, her interview moniker on the show, may end up being the person that learns the meaning of pain and suffering before her dreams can be realized.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	en
